"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"1600000US4837000","Irving city, Texas","84684","2996","56846","3447","54.8","3.2","55717","5190","16.2","2.6","42059","3407","N","N","N","N","18.2","1.9","89664","16702","N","N","-","**","8.1","1.5","45444","12163","N","N","66648","16020","30.3","2.2","42107","4613","32.7","2.6","64681","6682","5.4","1.2","40236","12883","50.2","2.3","57144","4592","34.0","2.4","62435","6128","10.4","1.3","40662","3348","54258","1773","60559","3145","54.9","3.7","51353","4794","45.1","3.7","70655","5309","71.9","3.4","72360","6639","18.5","3.0","35156","7276","9.6","2.1","42937","8067","30426","3240","47328","5795","48.9","4.7","40543","3820","40.0","4.3","39051","3797","8.8","2.5","60805","23137","51.1","4.7","52025","6176","41.7","4.5","51085","6195","9.4","2.3","62083","22590","29.3","(X)","(X)","(X)","29.2","(X)","(X)","(X)","28.2","(X)","(X)","(X)",
"1600000US4839148","Killeen city, Texas","51766","2036","44716","3028","49.2","3.3","49322","3472","37.8","2.9","40829","7132","N","N","8618","1885","N","N","48809","26755","N","N","N","N","N","N","31632","8820","N","N","29016","9947","20.3","2.8","40993","9114","35.7","3.6","50148","3291","10.5","2.1","40410","4646","49.4","3.0","45435","4753","29.9","2.5","47694","5752","10.2","1.6","44466","6068","37441","1850","49824","3242","N","N","41960","3227","N","N","60648","5101","N","N","63208","5406","N","N","33468","8323","N","N","31830","4921","14325","1900","27117","3768","43.7","6.3","19905","3540","38.6","6.2","19326","2170","5.0","2.2","48042","20690","56.3","6.3","36137","8886","51.4","6.1","35505","9287","4.9","2.8","46019","40742","26.8","(X)","(X)","(X)","30.7","(X)","(X)","(X)","16.1","(X)","(X)","(X)",
"1600000US4841464","Laredo city, Texas","69026","1382","40660","2532","95.0","1.1","40686","2693","N","N","47673","47103","N","N","N","N","N","N","N","N","N","N","-","**","N","N","42122","27417","N","N","26884","2303","92.8","1.2","39607","2950","N","N","62379","24945","3.1","0.9","14306","2446","40.0","2.6","45626","7586","39.0","2.3","44756","4975","17.9","1.6","27064","6815","53560","2080","43276","3271","51.3","3.1","40241","5771","48.7","3.1","48573","9294","65.2","3.5","55648","7720","27.6","3.0","26542","4490","7.3","1.6","35655","21643","15466","1923","29000","7624","56.8","5.2","18583","8198","49.9","5.8","15228","6190","6.9","3.6","63330","39706","43.2","5.2","37317","9153","32.4","5.5","35605","9352","10.8","4.2","61869","27833","30.0","(X)","(X)","(X)","31.1","(X)","(X)","(X)","24.3","(X)","(X)","(X)",
"1600000US4841980","League City city, Texas","35997","1955","111819","15784","89.0","3.7","111173","14903","N","N","116879","109352","N","N","-","**","N","N","86236","64400","N","N","-","**","N","N","N","N","N","N","183176","75080","N","N","78475","57319","79.3","4.0","111926","18866","N","N","110816","56951","N","N","127081","8351","N","N","125122","43263","N","N","67532","21897","26868","1828","122703","21953","N","N","104708","28693","N","N","130911","24914","N","N","130322","7584","N","N","66104","23389","N","N","82078","62900","9129","2234","73149","35715","38.1","11.1","70847","27937","27.1","8.5","63391","14341","11.0","8.7","126438","66934","61.9","11.1","79449","55121","45.6","12.1","60897","11209","16.3","11.9","112466","67444","26.3","(X)","(X)","(X)","25.4","(X)","(X)","(X)","29.0","(X)","(X)","(X)",
"1600000US4842508","Lewisville city, Texas","37593","1564","56254","3215","68.9","3.6","60335","3824","15.0","2.6","49552","10754","N","N","-","**","N","N","65818","28540","N","N","-","**","N","N","38285","7451","N","N","33532","8872","20.7","3.0","49701","9090","53.0","4.0","60848","3313","3.8","1.7","36745","7072","49.2","3.9","55607","3644","33.9","3.7","64653","8589","13.0","2.2","42781","10365","24320","1371","64890","7602","N","N","58186","9521","N","N","76370","2577","N","N","77464","5138","N","N","41684","7698","N","N","54769","18841","13273","1768","45253","4877","50.6","6.1","38297","3024","46.5","6.0","36878","2394","4.2","1.8","72422","8444","49.4","6.1","50642","3986","36.7","5.6","47529","4537","12.7","5.0","106136","31116","37.6","(X)","(X)","(X)","37.7","(X)","(X)","(X)","33.9","(X)","(X)","(X)",
"1600000US4843888","Longview city, Texas","30457","1690","44969","4364","76.3","3.3","47319","5293","21.1","3.1","32852","14253","N","N","-","**","N","N","82279","50304","N","N","-","**","N","N","31518","14113","N","N","51623","1062","15.5","2.7","31808","5763","61.3","4.1","53323","6201","7.2","2.4","41743","12546","32.5","4.1","42329","12980","37.0","4.0","53067","7223","23.3","2.9","40439","6050","19298","1540","55739","5188","N","N","44796","17248","N","N","62949","11869","N","N","61659","7451","N","N","21541","7513","N","N","67751","52216","11159","1619","31560","4659","55.6","7.3","27568","6175","46.3","7.2","24523","6285","9.2","3.9","40268","18488","44.4","7.3","38610","6286","34.2","5.9","36085","6013","10.2","4.6","53857","22406","30.4","(X)","(X)","(X)","33.9","(X)","(X)","(X)","21.4","(X)","(X)","(X)",
"1600000US4845000","Lubbock city, Texas","91196","2317","45551","2004","82.7","1.5","48028","4040","7.1","1.1","29977","11232","N","N","N","N","N","N","33977","25896","N","N","-","**","4.3","1.0","27364","10056","N","N","27982","20208","29.6","1.6","39354","5299","59.1","1.6","51399","2316","14.2","1.4","26661","4477","34.3","2.0","47127","4761","30.8","1.8","59865","6593","20.8","1.2","39218","4196","53381","2231","56307","4360","46.1","3.2","47823","6019","53.9","3.2","61739","4585","61.4","3.2","72397","4417","26.3","2.8","26853","4946","12.3","2.7","44572","5675","37815","2510","28883","3423","49.3","3.4","25213","2886","37.6","3.4","24413","2836","11.7","2.6","28810","6358","50.7","3.4","32572","5275","35.8","3.6","30682","5641","14.9","3.0","42575","13053","42.6","(X)","(X)","(X)","42.1","(X)","(X)","(X)","40.5","(X)","(X)","(X)",
"1600000US4845384","McAllen city, Texas","43578","2280","45186","7028","77.2","4.3","47903","5939","N","N","85674","64423","N","N","N","N","N","N","99512","75740","N","N","-","**","N","N","24965","6621","N","N","52302","48640","77.0","3.0","36701","6013","17.6","2.5","72034","20689","2.6","1.4","15910","4733","39.2","4.0","47145","9146","36.3","3.9","52232","13603","21.9","2.8","32934","7984","32739","1798","50450","8188","50.5","4.8","50075","11563","49.5","4.8","51100","12678","67.6","4.4","64654","10474","23.3","3.5","28835","7096","9.0","2.9","32300","5292","10839","1878","30029","8165","52.1","7.5","22094","5069","48.6","7.2","22012","6244","3.5","2.3","25426","57208","47.9","7.5","39929","11490","37.8","7.0","41259","13412","10.1","5.4","28906","32678","31.4","(X)","(X)","(X)","31.6","(X)","(X)","(X)","29.6","(X)","(X)","(X)",
"1600000US4845744","McKinney city, Texas","55575","1952","83317","5097","80.1","2.5","83286","4940","10.1","1.9","62311","24986","N","N","141265","956","N","N","100954","17365","N","N","-","**","N","N","51506","39942","N","N","44231","27200","16.1","2.3","55000","5812","66.7","2.9","88780","7338","2.9","1.4","21474","6522","45.3","3.5","91276","8961","36.4","3.2","89313","8678","15.4","2.2","52020","8639","41838","1358","96059","5744","N","N","100985","7042","N","N","87838","7532","N","N","104783","7114","N","N","47898","11940","N","N","96936","29976","13737","2079","43089","9403","60.7","7.4","39153","8222","58.2","7.6","37374","8155","2.5","1.6","101830","63083","39.3","7.4","51770","21313","30.6","7.7","45168","12207","8.7","4.5","88456","41183","41.4","(X)","(X)","(X)","42.8","(X)","(X)","(X)","35.8","(X)","(X)","(X)",
"1600000US4847892","Mesquite city, Texas","48835","2283","47518","4456","66.4","3.4","52714","4145","25.4","3.1","34164","5702","N","N","79231","41509","N","N","N","N","N","N","-","**","N","N","51676","29475","N","N","49321","31752","25.3","3.4","50638","8658","45.1","3.8","55558","6962","5.7","2.2","26241","1873","35.3","3.8","48992","4663","37.6","3.4","57155","9868","21.5","2.7","36401","6600","35059","1703","52111","4083","47.2","4.2","40692","4195","52.8","4.2","66158","6706","57.0","4.5","73002","6218","31.5","4.3","34614","4198","11.5","2.9","30692","2961","13776","2036","26620","3810","57.1","7.3","19931","4254","47.2","7.4","18025","3212","9.9","4.0","49029","23393","42.9","7.3","32302","13362","31.9","7.4","27051","4562","11.0","4.8","63267","9637","35.1","(X)","(X)","(X)","34.6","(X)","(X)","(X)","31.9","(X)","(X)","(X)",
"1600000US4848072","Midland city, Texas","47237","1657","80700","7799","86.3","2.1","81441","7478","N","N","66430","15180","N","N","-","**","N","N","81897","77286","N","N","-","**","N","N","70335","24430","N","N","84722","14610","34.7","2.5","75496","18931","56.5","2.8","83232","5405","6.4","1.9","75810","41292","39.7","2.7","83717","4487","36.8","2.8","94226","21860","17.1","1.7","44443","3876","32024","1780","96582","9154","N","N","87811","12273","N","N","101966","7418","N","N","105859","10239","N","N","46405","13572","N","N","94760","49647","15213","1692","43198","7194","51.7","6.9","35322","15525","42.8","7.1","26202","7693","8.9","4.1","57457","43556","48.3","6.9","60667","27648","38.0","7.3","39997","16878","10.3","4.9","110582","39930","32.9","(X)","(X)","(X)","32.5","(X)","(X)","(X)","32.8","(X)","(X)","(X)",
"1600000US4848768","Mission city, Texas","23669","1472","47205","7728","92.3","3.1","46875","9061","N","N","-","**","N","N","-","**","N","N","47817","39536","N","N","-","**","N","N","N","N","N","N","-","**","79.1","4.3","45224","6590","N","N","58623","7582","1.8","1.6","8396","17898","40.5","6.1","50340","12584","35.4","5.8","64335","12382","22.3","5.1","35707","4352","20689","1176","48803","8632","N","N","49867","13382","N","N","48372","9438","N","N","61123","7384","N","N","19063","5914","N","N","27212","33331","N","N","N","N","N","N","17742","2732","N","N","17477","2669","N","N","-","**","N","N","50106","45408","N","N","26250","35671","N","N","-","**","45.1","(X)","(X)","(X)","44.7","(X)","(X)","(X)","34.6","(X)","(X)","(X)",
"1600000US4848804","Missouri City city, Texas","23582","1842","92696","7738","35.8","6.0","92754","10880","40.5","5.9","79352","14223","N","N","-","**","N","N","125621","24806","N","N","-","**","N","N","95762","24886","N","N","164142","108880","N","N","93713","34697","30.6","5.5","92963","9842","N","N","58518","81897","N","N","96522","7868","N","N","90830","13645","N","N","86488","23717","18218","1530","101806","11189","N","N","111726","13702","N","N","96829","11210","N","N","114596","11965","N","N","73358","6080","N","N","82822","95559","5364","1376","47802","9506","59.6","11.9","47188","19555","52.2","12.5","40811","23114","7.4","9.5","-","**","40.4","11.9","48331","26582","33.6","11.9","46469","4982","6.8","7.9","150556","36636","33.3","(X)","(X)","(X)","36.5","(X)","(X)","(X)","22.3","(X)","(X)","(X)",
"1600000US4850820","New Braunfels city, Texas","24211","1604","61330","3598","91.3","3.1","61567","3881","N","N","N","N","N","N","-","**","N","N","52809","38319","N","N","-","**","N","N","65443","22911","N","N","56085","19692","25.3","3.9","47253","14517","68.2","4.5","66757","6340","3.0","1.8","42164","10119","41.6","5.0","61686","8490","31.0","4.0","77161","7570","24.4","3.4","43750","7484","17426","1339","70813","9928","N","N","63699","17389","N","N","74156","8932","N","N","83231","6439","N","N","31494","14504","N","N","41308","8691","6785","1388","36632","9054","64.1","9.0","29748","8222","56.9","8.5","28750","6025","7.2","5.7","79944","76104","35.9","9.0","49925","16606","22.4","7.7","32309","13175","13.5","7.3","66006","18826","21.7","(X)","(X)","(X)","19.3","(X)","(X)","(X)","27.3","(X)","(X)","(X)",
"1600000US4852356","North Richland Hills city, Texas","26068","1629","61498","6461","87.9","3.5","66759","8226","N","N","40456","7399","N","N","-","**","N","N","37312","15888","N","N","-","**","N","N","-","**","N","N","66798","44639","N","N","36896","10664","78.6","4.1","70350","6737","5.0","2.7","30999","4583","27.7","4.6","54270","14262","40.0","4.1","87688","15500","27.4","4.0","45251","7563","18028","1029","74023","5198","N","N","60110","21044","N","N","82755","13353","N","N","89835","7891","N","N","40549","5434","N","N","25907","18382","8040","1543","36386","5224","57.5","8.0","33646","2984","51.9","8.0","32411","3638","5.6","3.3","66823","8630","42.5","8.0","47111","7177","36.1","8.2","45517","15236","6.4","3.2","81348","20220","24.5","(X)","(X)","(X)","24.4","(X)","(X)","(X)","24.3","(X)","(X)","(X)",
"1600000US4853388","Odessa city, Texas","40198","1441","66585","5097","88.9","2.3","66907","7027","N","N","65828","32939","N","N","-","**","N","N","N","N","N","N","-","**","N","N","50063","45081","N","N","88529","34069","47.2","2.9","51459","6675","45.8","2.7","80345","8748","7.2","1.7","44871","11797","39.6","3.4","82430","13339","33.3","2.8","66531","7832","19.9","2.1","43014","6202","27884","1549","74280","5666","N","N","74413","9253","N","N","74041","9788","N","N","91405","6491","N","N","36150","7372","N","N","48546","5585","12314","1609","39783","9342","38.2","6.3","23582","6655","32.1","6.4","23021","5452","6.1","3.5","45512","40145","61.8","6.3","50903","11599","49.1","7.2","42039","15577","12.7","5.7","88214","41822","30.7","(X)","(X)","(X)","29.5","(X)","(X)","(X)","31.3","(X)","(X)","(X)",
"1600000US4856000","Pasadena city, Texas","51820","2275","50236","2985","91.2","1.9","50853","2553","N","N","24880","14764","N","N","N","N","N","N","N","N","N","N","-","**","N","N","51467","21436","N","N","107882","72014","57.0","3.2","47771","3735","37.9","2.7","58004","8957","3.2","1.4","28264","23186","44.1","3.7","51115","2482","36.5","3.6","59928","7347","16.2","2.3","32189","4803","36369","1390","54056","5073","53.0","4.3","48805","7018","47.0","4.3","65886","7202","68.7","4.6","66208","8745","22.6","3.7","29028","7245","8.7","2.6","42361","32917","15451","2181","35577","8406","49.2","8.8","28318","3910","39.4","8.0","26151","3507","9.8","5.1","53429","23109","50.8","8.8","41879","7006","42.6","8.1","37176","10954","8.2","3.8","58336","17528","34.3","(X)","(X)","(X)","34.3","(X)","(X)","(X)","30.5","(X)","(X)","(X)",
"1600000US4856348","Pearland city, Texas","37073","2459","97209","5154","68.2","4.4","96478","4252","N","N","101943","27877","N","N","-","**","N","N","100956","13055","N","N","-","**","N","N","-","**","N","N","N","N","N","N","84565","19829","51.7","4.8","97329","7645","N","N","-","**","N","N","96423","3208","N","N","108375","10728","N","N","45000","8646","25555","2176","107530","7259","N","N","103193","6708","N","N","121632","9829","N","N","115327","14097","N","N","73393","37413","N","N","105629","8402","11518","2483","63540","9248","62.2","11.0","57299","14461","52.7","11.0","51030","10818","9.5","7.0","97466","37237","37.8","11.0","86913","31060","26.1","8.8","65321","27900","11.8","10.0","106098","160881","26.4","(X)","(X)","(X)","27.3","(X)","(X)","(X)","23.0","(X)","(X)","(X)",
"1600000US4857200","Pharr city, Texas","20839","1561","33269","5484","95.2","2.1","32656","5392","N","N","-","**","N","N","-","**","N","N","-","**","N","N","-","**","N","N","37018","17271","N","N","36750","14465","92.1","3.3","33543","5196","N","N","N","N","N","N","28503","26933","N","N","41121","8381","N","N","33219","6004","N","N","24397","15214","17770","1132","34420","6304","N","N","30770","5401","N","N","39404","7690","N","N","40375","6685","N","N","24858","6061","N","N","59177","87800","N","N","14679","11594","N","N","9984","12516","N","N","9006","9701","N","N","-","**","N","N","16481","81433","N","N","16481","81433","N","N","-","**","47.9","(X)","(X)","(X)","47.8","(X)","(X)","(X)","48.1","(X)","(X)","(X)",
"1600000US4858016","Plano city, Texas","106610","2561","83769","4353","71.0","2.0","81109","6993","7.7","1.3","58518","14817","N","N","N","N","17.0","1.7","106579","6936","N","N","-","**","N","N","N","N","N","N","70692","8961","11.4","1.2","52916","7138","61.5","2.2","88095","5947","3.5","0.9","34537","14705","35.7","2.3","81422","4811","42.9","2.4","109167","9042","17.9","1.2","53206","4278","74971","2113","101953","3662","49.0","2.5","100514","4759","51.0","2.5","105364","5087","80.5","2.1","116946","8978","14.2","2.0","48044","8023","5.3","1.3","36554","14726","31639","2297","50946","2480","56.0","4.5","42565","11123","50.7","4.7","39275","8476","5.3","2.0","64196","15684","44.0","4.5","61919","9917","34.5","4.6","58299","10466","9.5","2.3","77476","16303","35.2","(X)","(X)","(X)","34.9","(X)","(X)","(X)","33.9","(X)","(X)","(X)",
"1600000US4861796","Richardson city, Texas","38816","1793","80398","7796","70.7","4.0","82800","7670","N","N","59293","46178","N","N","N","N","15.6","2.5","75187","26191","N","N","-","**","N","N","N","N","N","N","N","N","N","N","56537","30943","63.4","4.1","84532","7066","4.9","1.9","24129","21724","35.8","4.3","85423","7061","36.5","3.7","105777","10687","22.8","2.8","61667","9121","28355","1254","91892","6234","N","N","89100","9467","N","N","94278","11288","N","N","97255","10074","N","N","52393","22303","N","N","57817","58386","10461","1566","50862","4666","56.9","8.5","45056","12636","47.9","8.2","45578","11888","8.9","4.8","32205","72668","43.1","8.5","66163","11305","27.6","6.0","52317","17014","15.6","6.5","72339","20697","30.6","(X)","(X)","(X)","32.6","(X)","(X)","(X)","24.6","(X)","(X)","(X)",
"1600000US4863500","Round Rock city, Texas","36819","1744","75974","5140","78.0","3.1","74161","7289","N","N","69534","17079","N","N","-","**","N","N","103878","31718","N","N","-","**","N","N","71622","44531","N","N","105114","61772","24.4","4.3","62876","9067","57.2","4.9","78728","7349","5.2","2.7","53521","29224","40.7","3.9","75100","7016","42.0","4.4","88230","9382","12.2","2.5","53942","13744","25643","1395","83708","5521","N","N","81150","3687","N","N","91278","12508","N","N","97440","7918","N","N","36324","7181","N","N","51340","33741","11176","1857","51048","6883","57.8","8.4","46721","6949","46.0","10.0","41731","4715","11.8","7.5","63178","7557","42.2","8.4","61821","8786","27.6","7.8","46550","22247","14.6","6.3","69119","10071","28.7","(X)","(X)","(X)","28.6","(X)","(X)","(X)","25.7","(X)","(X)","(X)",
"1600000US4864472","San Angelo city, Texas","37817","1619","46353","6950","87.0","3.0","46519","6169","N","N","26190","2100","N","N","-","**","N","N","73849","14239","N","N","-","**","N","N","78281","58913","N","N","N","N","36.5","2.7","32512","7933","56.4","2.5","57471","5774","8.2","2.5","28063","10863","35.8","3.1","48974","13079","33.4","2.8","60581","8956","22.6","2.1","39565","8760","22427","1950","60243","5867","N","N","56740","14166","N","N","61164","4958","N","N","71306","3161","N","N","30074","8014","N","N","42783","26645","15390","1620","28871","2955","50.5","6.9","27676","3263","38.8","6.6","22441","5455","11.7","5.6","70039","63704","49.5","6.9","31871","7218","40.0","6.9","31689","9313","9.5","5.1","32204","71985","31.3","(X)","(X)","(X)","29.3","(X)","(X)","(X)","31.7","(X)","(X)","(X)",
"1600000US4865000","San Antonio city, Texas","494344","5301","48869","1323","82.1","0.8","49848","1206","8.3","0.6","40895","2768","N","N","50113","29110","2.8","0.2","61024","12622","N","N","91120","76189","4.1","0.4","39074","6343","2.0","0.3","46015","5153","56.0","1.0","41881","1235","32.0","0.9","62520","2363","5.1","0.5","29128","3991","38.5","0.9","50573","1300","35.3","0.9","56089","2777","21.1","0.5","41057","2140","319811","6278","55713","1603","45.7","1.3","50110","1903","54.3","1.3","59748","2135","65.0","1.4","70942","2116","26.4","1.3","31407","1395","8.6","1.0","42263","3890","174533","6463","32859","2014","50.0","2.0","30355","1854","43.0","1.9","26677","1944","7.0","0.8","49607","6068","50.0","2.0","36922","2832","39.9","1.9","32295","2240","10.1","1.2","63138","6716","37.3","(X)","(X)","(X)","38.1","(X)","(X)","(X)","33.8","(X)","(X)","(X)",
